,price,location,baths,bedrooms,Total_Area
6806,1800.0,F-6,10,9,10890.0
6810,95.0,Ghauri Town,6,4,11979.043999999998
6811,485.0,Bahria Town,6,5,5445.0
6812,485.0,Bahria Town,6,5,5445.0
6813,120.0,Bhara kahu,7,6,2722.51
6851,75.0,Shahpur,5,5,2722.51
6852,150.0,Bani Gala,5,4,2722.51
6853,360.0,G-13,7,7,29675.359
6854,80.0,Taramrri,3,4,14973.804999999998
6856,875.0,F-11,7,6,5445.0
6857,550.0,G-10,6,6,3811.514
6858,160.0,I-10,2,4,18240.817
6859,150.0,Bahria Town,4,5,1633.506
6860,135.0,D-17,4,4,1905.757
6861,265.0,G-15,7,7,3811.514
6862,65.0,Ghauri Town,3,2,1361.255
6863,140.0,Bahria Town,4,3,1361.255
6864,1000.0,F-11,10,9,5445.0
6865,150.0,Soan Garden,5,4,2178.008
6866,70.0,Bhara kahu,4,2,2722.51
6867,180.0,G-10,4,4,17968.566
6870,1800.0,F-10,10,8,10890.0
6871,650.0,F-11,5,5,48460.67799999999
6872,160.0,National Police Foundation O-9,6,5,2722.51
6873,115.0,Ghauri Town,5,4,1361.255
6896,76.0,DHA Defence,3,3,2178.008
6898,145.0,PWD Housing Scheme,5,5,2722.51
6899,155.0,Ghauri Town,7,7,1905.757
6900,40.0,DHA Defence,2,2,1361.255
6901,155.0,Garden Town,7,6,1905.757
6902,915.0,F-11,6,6,5445.0
6903,95.0,Ghauri Town,5,5,1089.004
6904,1450.0,F-11,8,6,70785.0
6906,68.5,DHA Defence,3,3,2178.008
6907,250.0,Soan Garden,6,6,59895.0
6908,370.0,Soan Garden,6,6,5445.0
6909,370.0,Soan Garden,6,6,5445.0
6911,265.0,G-15,7,7,3811.514
6912,1400.0,F-7,5,5,5445.0
6913,450.0,Bani Gala,9,8,98010.0
6914,1200.0,F-10,6,10,10890.0
6915,145.0,I-10,3,3,18240.817
6917,365.0,DHA Defence,6,5,48460.67799999999
6918,1000.0,F-6,6,5,70785.0
6920,150.0,F-17,5,6,2178.008
6921,150.0,F-17,6,5,2178.008
6923,550.0,F-11,8,7,65340.0
6924,60.0,Ghauri Town,3,2,1361.255
6925,450.0,G-10,3,3,3539.263
6926,330.0,D-18,7,7,5445.0
6957,135.0,B-17,7,5,2178.008
6960,38.0,DHA Defence,2,2,1361.255
6962,65.0,Shaheen Town,3,3,1361.255
6963,450.0,DHA Defence,6,6,5445.0
6964,240.0,Bahria Town,6,5,2722.51
6965,465.0,Bahria Town,8,7,5445.0
6966,465.0,Bahria Town,8,7,5445.0
6967,375.0,E-11,6,6,29675.359
6968,3600.0,F-7,6,6,130680.0
6969,175.0,G-11,4,4,11979.043999999998
6970,480.0,Bahria Town,6,5,5445.0
6971,480.0,Bahria Town,6,5,5445.0
6972,700.0,E-11,6,6,59895.0
6973,265.0,G-11,6,5,1905.757
6974,850.0,F-10,6,6,70785.0
6975,155.0,Ghauri Town,6,6,1905.757
6976,170.0,G-7,3,5,1361.255
6977,230.0,CBR Town,7,6,3267.012
6979,750.0,DHA Defence,6,5,5445.0
6982,100.0,Ghauri Town,4,4,1361.255
6984,210.0,Soan Garden,6,8,4356.016
6987,225.0,PWD Housing Scheme,6,5,25319.343
6988,410.0,DHA Defence,6,6,5445.0
7015,33.0,Shehzad Town,3,3,1361.255
7018,660.0,F-11,8,7,5445.0
7019,1450.0,F-11,8,6,70785.0
7020,324.0,DHA Defence,3,3,5445.0
7021,105.0,Bani Gala,5,6,1361.255
7022,670.0,F-10,4,4,5445.0
7024,190.0,D-12,4,3,23141.335
7025,89.0,Ghauri Town,5,4,1361.255
7026,170.0,G-13,5,4,1361.255
7028,35.0,Alipur Farash,2,2,816.7529999999999
7029,775.0,I-8,7,6,5445.0
7030,145.0,G-13,5,5,1089.004
7032,1000.0,F-10,4,5,65340.0
7035,200.0,Chatha Bakhtawar,5,7,1905.757
7058,150.0,Soan Garden,5,4,1633.506
7060,105.0,Chatha Bakhtawar,6,6,17696.315
7061,130.0,H-13,5,4,1361.255
7062,525.0,DHA Defence,6,6,5445.0
7065,95.0,Ghauri Town,3,3,1905.757
7066,60.0,Ghauri Town,4,4,816.7529999999999
7067,75.0,Ghauri Town,3,3,1361.255
7068,48.0,Ghauri Town,4,4,816.7529999999999
7069,78.0,Ghauri Town,3,3,1361.255
7070,78.0,Ghauri Town,3,3,1361.255
7072,350.0,National Police Foundation O-9,6,6,5445.0
7073,295.0,G-15,8,7,38659.642
7074,125.0,F-10,3,3,1089.004
7075,1650.0,E-7,5,4,103455.0
7076,290.0,G-8,7,7,1905.757
7077,110.0,Ghauri Town,5,4,1361.255
7078,425.0,Bahria Town,6,6,5445.0
7079,240.0,Bahria Town,6,5,2994.7609999999995
7080,210.0,Bahria Town,6,5,2722.51
7081,300.0,E-11,6,5,2178.008
7082,62.0,Ghauri Town,3,2,1361.255
7083,850.0,F-10,5,5,59895.0
7084,250.0,Chak Shahzad,8,6,2722.51
7086,1200.0,F-10,10,11,10890.0
7087,200.0,Iqbal Town,6,7,2722.51
7088,150.0,F-17,6,5,2178.008
7089,1000.0,F-11,4,6,5445.0
7090,300.0,G-9,5,5,29675.359
7091,750.0,E-11,7,6,4900.518
7092,190.0,D-12,5,4,299475.0
7094,450.0,I-8,6,6,38659.642
7095,450.0,I-8,6,6,33759.124
7111,480.0,E-11,6,6,4356.016
7112,595.0,G-11,7,7,65340.0
7113,260.0,G-11,5,5,1905.757
7114,95.0,Soan Garden,7,6,1633.506
7116,340.0,G-13,3,4,2722.51
7117,75.0,Ghauri Town,4,4,1089.004
7118,1900.0,F-8,8,7,70785.0
7119,42.0,Burma Town,3,3,1361.255
7120,425.0,DHA Defence,7,6,5445.0
7121,370.0,G-13,9,9,2450.259
7124,800.0,F-11,6,6,5445.0
7127,33.0,DHA Defence,2,2,1361.255
7128,67.0,DHA Defence,3,3,2178.008
7129,450.0,F-11,6,5,2722.51
7130,220.0,Bahria Town,5,4,2722.51
7131,275.0,Bahria Town,6,5,2722.51
7132,205.0,Zaraj Housing Scheme,5,4,2722.51
7133,260.0,Bahria Town,6,5,2722.51
7134,325.0,E-11,5,5,2450.259
7135,350.0,G-13,8,7,2722.51
7136,150.0,Bani Gala,4,4,1905.757
7137,115.0,Soan Garden,2,2,29675.359
7138,65.0,H-13,3,3,1361.255
7139,270.0,Bani Gala,8,8,5445.0
7161,485.0,Bahria Town,6,5,5445.0
7162,175.0,G-15,5,6,2178.008
7163,45.0,Khanna Pul,2,2,1089.004
7166,365.0,G-9,5,6,2722.51
7170,95.5,B-17,6,5,1361.255
7172,1500.0,Meherban Colony,10,8,130680.0
7175,99.0,H-13,5,4,1361.255
7176,495.0,I-8,7,6,3267.012
7178,220.0,Bahria Town,5,4,2722.51
7179,495.0,I-8,6,6,38659.642
7180,465.0,Bahria Town,7,6,5445.0
7182,150.0,G-13,5,5,1089.004
7183,260.0,Bahria Town,6,5,2722.51
7184,425.0,Bahria Town,7,6,5445.0
7185,320.0,Bahria Town,6,5,2722.51
7187,650.0,F-11,6,5,5445.0
7189,145.0,Islamabad Highway,5,6,12251.294999999998
7214,60.0,Tarlai,4,8,816.7529999999999
7215,265.0,Naval Anchorage,8,7,3811.514
7216,425.0,Shah Allah Ditta,6,6,5445.0
7218,190.0,DHA Defence,4,3,2994.7609999999995
7220,775.0,F-10,6,6,70785.0
7221,900.0,I-8,9,9,65340.0
7224,1450.0,F-8,9,6,70785.0
7225,1450.0,F-6,9,6,70785.0
7226,24.0,Tarlai,2,4,544.502
7228,235.0,PWD Housing Scheme,8,7,3267.012
7229,37.0,Lehtarar Road,3,2,1361.255
7231,165.0,G-13,3,3,1089.004
7232,38.0,DHA Defence,2,2,1361.255
7233,70.0,DHA Defence,3,3,2178.008
7234,350.0,Bahria Town,10,7,28586.355
7254,1600.0,F-7,8,10,70785.0
7255,1800.0,E-7,5,5,103455.0
7258,1400.0,F-7,7,7,70785.0
7259,410.0,E-11,6,6,27497.351
7262,135.0,B-17,4,4,2178.008
7264,425.0,Green Avenue,6,6,40020.897
7268,148.0,Ghauri Town,7,6,1905.757
7269,205.0,PWD Housing Scheme,5,4,2722.51
7270,1200.0,F-10,6,6,10890.0
7271,299.0,DHA Defence,4,3,5445.0
7272,445.0,I-8,6,6,38659.642
7273,475.0,Bahria Town,6,5,5445.0
7274,475.0,Bahria Town,6,5,5445.0
7275,55.0,Tarlai,2,4,1361.255
7277,72.0,Golra Mor,3,4,1905.757
7278,15.0,C-18,5,4,15246.056
7310,315.0,Bahria Town,8,7,3539.263
7311,315.0,Bahria Town,8,7,3539.263
7312,100.0,FECHS,3,3,1905.757
7313,67.0,Ghauri Town,3,3,1089.004
7314,80.0,Ghauri Town,5,4,1361.255
7315,63.0,Ghauri Town,3,2,1361.255
7316,170.0,I-10,7,4,1089.004
7317,160.0,G-13,5,3,1089.004
7318,82.0,PWD Housing Scheme,3,4,9528.785
7319,325.0,I-10,6,6,1905.757
7320,145.0,I-10,3,3,18240.817
7321,350.0,B-17,8,6,5445.0
7323,290.0,G-6,7,7,21235.578
7328,235.0,Bahria Town,6,5,2722.51
7329,235.0,Bahria Town,6,5,2722.51
7330,265.0,G-9,4,4,18240.817
7331,85.0,FECHS,3,2,1905.757
7332,235.0,G-11,4,4,1361.255
7333,46.0,Koral Chowk,2,2,2178.008
7349,76.0,DHA Defence,4,3,2178.008
7352,95.5,B-17,6,5,1361.255
7354,950.0,F-11,10,8,70785.0
7357,290.0,DHA Defence,6,5,2722.51
7358,215.0,Bahria Town,6,5,2722.51
7359,78.0,Ghauri Town,5,4,12251.294999999998
7360,485.0,Bahria Town,6,5,5445.0
7361,850.0,E-11,9,8,5445.0
7362,550.0,G-11,6,5,5445.0
7364,910.0,F-6,6,5,59895.0
7365,230.0,Bahria Town,6,6,3811.514
7366,800.0,F-11,6,6,70785.0
7398,74.0,DHA Defence,3,3,2178.008
7399,65.0,DHA Defence,3,3,2178.008
7400,60.0,DHA Defence,3,3,2178.008
7401,32.0,DHA Defence,2,2,1361.255
7402,399.0,DHA Defence,5,5,5445.0
7403,240.0,CBR Town,6,6,3267.012
7404,250.0,CBR Town,6,6,3267.012
7405,430.0,I-8,7,6,3267.012
7407,36.0,DHA Defence,2,2,1361.255
7408,135.0,Soan Garden,5,4,1633.506
7409,145.0,CBR Town,6,5,2178.008
7410,210.0,G-13,6,5,2178.008
7411,140.0,G-13,3,3,11979.043999999998
7412,90.0,B-17,3,3,1361.255
7413,55.0,Spring Valley,3,3,1633.506
7415,40.0,DHA Defence,2,2,1361.255
7417,1700.0,E-7,4,4,103455.0
7418,1300.0,F-6,5,5,87120.0
7419,750.0,F-6,3,3,48460.67799999999
7422,325.0,G-10,5,5,23958.088
7438,1450.0,F-7,7,6,5445.0
7441,465.0,Bahria Town,6,5,5445.0
7442,465.0,Bahria Town,6,5,5445.0
7443,750.0,F-11,6,6,70785.0
7444,940.0,F-11,8,8,70785.0
7445,38.0,DHA Defence,2,2,1361.255
7446,290.0,G-15,7,6,3267.012
7447,160.0,G-15,4,4,1905.757
7449,78.0,DHA Defence,3,3,2178.008
7451,35.5,DHA Defence,2,2,1361.255
7452,305.0,Bahria Town,6,5,2722.51
7453,45.0,DHA Defence,2,2,1361.255
7470,800.0,I-8,6,10,38659.642
7472,220.0,9th Avenue,3,3,1905.757
7473,470.0,DHA Defence,7,6,5445.0
7474,142.0,Soan Garden,5,4,1633.506
7475,48.0,Ghauri Town,2,2,1361.255
7476,27.0,Madina Town,1,3,544.502
7477,190.0,PWD Housing Scheme,6,6,3539.263
7478,700.0,City Garden,8,8,10890.0
7479,700.0,City Garden,8,8,10890.0
7480,85.0,Bani Gala,4,4,1361.255
7482,290.0,G-15,7,7,38659.642
7483,950.0,F-10,6,6,70785.0
7484,88.0,Ghauri Town,5,4,1089.004
7485,1175.0,F-8,5,5,65340.0
7486,535.0,DHA Defence,6,5,5445.0
7487,280.0,Bahria Town,6,5,3267.012
7488,83.0,Ghauri Town,5,4,1089.004
7491,60.0,Arsalan Town,3,2,1361.255
7492,62.0,Shaheen Town,4,3,1361.255
7493,75.0,Shaheen Town,4,4,1361.255
7494,650.0,E-11,7,6,4900.518
7510,30.0,Islamabad - Murree Expressway,2,2,1089.004
7511,490.0,G-11,6,6,38659.642
7512,1350.0,F-7,6,6,5445.0
7513,1200.0,F-8,6,6,65340.0
7514,380.0,Bahria Town,6,5,70785.0
7515,230.0,9th Avenue,3,4,18240.817
7517,245.0,Bahria Town,6,5,2722.51
7519,150.0,I-8,4,4,1361.255
7520,190.0,DHA Defence,4,3,2722.51
7521,36.0,Tarlai,1,3,1089.004
7524,70.0,Ghauri Town,4,4,816.7529999999999
7525,1300.0,F-8,6,6,98010.0
7526,60.0,Bani Gala,2,2,1633.506
7527,158.0,D-17,5,5,2178.008
7528,270.0,Ghauri Town,10,7,2722.51
7530,780.0,F-10,6,6,5445.0
7531,165.0,CBR Town,7,6,22869.084
7532,180.0,CBR Town,3,3,3267.012
7533,135.0,CBR Town,5,5,1905.757
7548,265.0,G-13,6,4,1905.757
7550,98.0,Ghauri Town,5,4,1361.255
7551,440.0,I-8,3,3,3811.514
7552,145.0,I-10,3,3,18240.817
7554,255.0,G-15,7,7,3811.514
7555,90.0,Khanna Pul,5,4,13068.048
7556,255.0,CBR Town,6,6,38659.642
7557,250.0,CBR Town,7,6,38659.642
7558,245.0,CBR Town,8,7,38659.642
7559,350.0,DHA Defence,5,5,5445.0
7560,150.0,Pakistan Town,4,4,2722.51
7561,444.0,DHA Defence,7,6,5445.0
7562,160.0,G-13,5,4,1089.004
7563,40.0,Ghauri Town,2,2,8984.283
7564,200.0,Bani Gala,6,6,4083.765
7566,490.0,DHA Defence,6,6,5445.0
7567,700.0,F-10,4,5,5445.0
7569,288.0,B-17,6,6,5445.0
7570,87.0,Ghauri Town,5,4,1361.255
7571,575.0,Bani Gala,8,7,81675.0
7572,80.0,Bhara kahu,4,3,3267.012
7574,30.0,DHA Defence,2,2,1361.255
7575,160.0,FECHS,6,8,1905.757
7576,65.0,Ghauri Town,3,3,1089.004
7591,825.0,F-10,6,6,70785.0
7592,85.0,Ghauri Town,4,4,1361.255
7594,70.0,Ghauri Town,3,3,1361.255
7595,90.0,Multi Residencia & Orchards,5,4,1905.757
7596,155.0,Soan Garden,7,6,2722.51
7597,105.0,Kashmir Highway,7,7,1361.255
7598,165.0,Pakistan Town,5,7,2722.51
7599,120.0,Soan Garden,3,3,2722.51
7600,135.0,Soan Garden,5,4,1633.506
7601,165.0,Soan Garden,5,5,2450.259
7602,140.0,Soan Garden,5,4,1633.506
7603,385.0,G-9,5,5,38659.642
7604,200.0,Bhara kahu,4,6,5445.0
7605,450.0,DHA Defence,6,5,5445.0
7606,36.0,Burma Town,2,3,9528.785
7608,195.0,Bani Gala,6,6,4083.765
7609,350.0,Bani Gala,7,7,5445.0
7610,80.0,Bhara kahu,5,5,1633.506
7612,305.0,G-13,10,10,29675.359
7613,290.0,PWD Housing Scheme,6,3,3267.012
7614,360.0,Korang Town,8,8,5445.0
7615,300.0,Korang Town,6,6,3267.012
7616,160.0,Pakistan Town,6,6,2722.51
7617,60.0,Bhara kahu,5,5,1089.004
7618,295.0,G-10,2,2,2722.51
7619,27.0,Pindorian,3,3,816.7529999999999
7620,95.0,Chatha Bakhtawar,5,4,1361.255
7621,45.0,PTV Colony,3,2,1089.004
7622,90.0,FECHS,3,2,1905.757
7623,240.0,I-10,6,6,25319.343
7648,30.0,Arsalan Town,2,3,816.7529999999999
7649,260.0,CBR Town,8,7,3267.012
7650,170.0,D-17,6,7,22869.084
7651,370.0,Korang Town,8,7,10890.0
7652,920.0,E-11,6,4,5445.0
7653,145.0,CBR Town,6,5,1905.757
7654,240.0,CBR Town,8,7,3267.012
7655,145.0,CBR Town,6,5,1905.757
7656,170.0,Zone 5,7,4,30492.112
7659,235.0,G-9,3,3,1633.506
7660,440.0,G-15,6,8,4900.518
7661,305.0,G-9,5,5,2722.51
7662,225.0,Bahria Town,6,5,2722.51
7663,130.0,Bahria Town,3,3,1361.255
7664,130.0,Bahria Town,3,3,1361.255
7666,650.0,E-11,6,6,5445.0
7667,220.0,Margalla Town,4,5,2178.008
7668,85.0,Police Foundation Housing Society,4,5,1361.255
7670,75.0,Ghauri Town,6,6,1089.004
7671,675.0,I-8,7,7,33759.124
7672,950.0,I-8,7,7,65340.0
7673,140.0,CBR Town,6,5,1905.757
7686,148.0,G-13,6,5,1089.004
7687,1150.0,F-7,5,5,5445.0
7688,135.0,Bahria Town,6,5,1361.255
7689,190.0,G-13,4,3,1089.004
7690,137.0,G-13,4,2,11979.043999999998
7692,475.0,Bahria Town,6,5,5445.0
7693,565.0,F-11,6,6,5445.0
7694,785.0,F-11,6,6,70785.0
7695,90.0,Ghauri Town,6,5,1361.255
7696,665.0,F-11,5,5,5445.0
7697,550.0,DHA Defence,6,6,5445.0
7698,450.0,DHA Defence,5,5,5445.0
7699,380.0,DHA Defence,5,5,4356.016
7701,475.0,Bahria Town,6,5,5445.0
7703,69.0,Ghauri Town,3,2,1361.255
7704,80.0,Ghauri Town,5,2,1361.255
7705,35.0,DHA Defence,2,2,1361.255
7706,110.0,CBR Town,3,2,1905.757
7707,180.0,Soan Garden,6,6,3267.012
7710,230.0,CBR Town,8,6,3267.012
7711,130.0,Soan Garden,3,4,1633.506
7713,135.0,Soan Garden,5,4,1633.506
7740,150.0,Soan Garden,5,4,1905.757
7741,135.0,Soan Garden,5,4,1633.506
7742,450.0,DHA Defence,5,5,5445.0
7743,500.0,DHA Defence,7,7,5445.0
7744,500.0,DHA Defence,7,7,5445.0
7745,500.0,DHA Defence,5,5,5445.0
7746,515.0,DHA Defence,5,5,5445.0
7747,500.0,DHA Defence,5,5,5445.0
7748,700.0,DHA Defence,5,5,5445.0
7749,380.0,DHA Defence,5,5,4356.016
7750,550.0,DHA Defence,5,5,5445.0
7751,450.0,DHA Defence,6,6,5445.0
7752,550.0,DHA Defence,5,5,5445.0
7753,475.0,DHA Defence,5,5,5445.0
7754,425.0,DHA Defence,5,5,5445.0
7755,375.0,DHA Defence,6,6,5445.0
7756,400.0,DHA Defence,5,5,4356.016
7757,800.0,DHA Defence,7,7,87120.0
7758,425.0,F-15,8,7,38659.642
7760,225.0,G-15,4,4,2178.008
7765,510.0,Bahria Town,7,7,5445.0
7766,465.0,DHA Defence,7,7,5445.0
7769,145.0,I-10,3,3,18240.817
7771,325.0,DHA Defence,7,6,70785.0
7772,95.0,Chatha Bakhtawar,6,8,1361.255
7773,1500.0,Bani Gala,6,7,190575.0
7774,150.0,Bhara kahu,6,5,2722.51
7775,850.0,F-10,6,6,70785.0
7804,190.0,D-12,5,4,1089.004
7805,650.0,E-11,6,5,5445.0
7806,270.0,G-13,5,5,2178.008
7807,430.0,E-11,6,5,27497.351
7808,22.0,Tumair,2,2,9528.785
7810,45.0,Simly Dam Road,3,3,1361.255
7811,190.0,G-10,3,3,1633.506
7813,550.0,G-11,6,6,3267.012
7814,150.0,G-15,4,4,1905.757
7817,200.0,Soan Garden,6,6,33759.124
7818,1500.0,F-7,10,10,70785.0
7819,295.0,G-13,5,5,2178.008
7821,82.0,Alipur Farash,4,4,12251.294999999998
7822,80.0,Marwa Town,5,4,1361.255
7823,225.0,G-13,4,4,2178.008
7824,175.0,I-9,4,4,1361.255
7825,115.0,Soan Garden,3,4,1633.506
7850,36.0,Burma Town,2,3,9528.785
7852,1500.0,7th Avenue,6,6,70785.0
7853,160.0,Bahria Town,3,3,1361.255
7854,250.0,Korang Town,6,6,38659.642
7855,135.0,G-14,4,5,11979.043999999998
7857,170.0,Margalla Town,2,3,1905.757
7859,90.0,Bani Gala,6,7,1361.255
7860,150.0,PWD Housing Scheme,6,5,2722.51
7861,2500.0,F-8,8,8,21780.0
7863,220.0,PWD Housing Scheme,9,7,3267.012
7864,180.0,PWD Housing Scheme,7,6,2722.51
7866,69.0,Gulberg,5,5,15246.056
7870,160.0,Bani Gala,4,6,1905.757
7872,480.0,E-11,6,6,4356.016
7874,700.0,Bani Gala,7,7,10890.0
7876,32.0,Taramrri,1,2,6806.275
7877,425.0,Golra Road,8,7,5445.0
7878,125.0,Motorway Chowk,7,6,12251.294999999998
7879,125.0,Motorway Chowk,7,6,12251.294999999998
7880,275.0,G-9,5,5,1633.506
7881,475.0,DHA Defence,5,5,5445.0
7883,95.5,B-17,5,5,1361.255
7914,950.0,F-10,4,4,70785.0
7915,85.0,PECHS,4,4,2722.51
7917,180.0,D-12,5,5,11979.043999999998
7921,350.0,G-9,5,5,29675.359
7922,765.0,I-8,5,6,65340.0
7923,600.0,I-8,10,9,38659.642
7924,600.0,I-8,9,9,38659.642
7925,470.0,DHA Defence,6,5,5445.0
7927,250.0,E-11,6,5,18240.817
7928,115.0,Multi Residencia & Orchards,4,6,2178.008
7929,375.0,Bhara kahu,6,8,10890.0
7930,155.0,G-13,4,4,1089.004
7931,260.0,G-11,4,4,1905.757
7933,133.0,Green Avenue,8,6,1089.004
7958,135.0,National Police Foundation O-9,6,5,2722.51
7959,40.0,Ghauri Town,2,1,816.7529999999999
7960,350.0,G-15,8,6,38659.642
7961,745.0,G-14,8,8,70785.0
7963,100.0,Royal Avenue,4,4,1361.255
7966,107.0,Shaheen Town,6,6,29675.359
7967,130.0,Soan Garden,8,6,2178.008
7968,130.0,Soan Garden,8,6,2178.008
7969,67.0,Ghauri Town,3,2,1361.255
7971,120.0,Shaheen Town,6,6,1905.757
7972,55.0,Shaheen Town,3,2,1361.255
7973,55.0,Shaheen Town,3,2,1361.255
7974,52.0,Arsalan Town,3,2,1361.255
7975,60.0,Arsalan Town,2,3,1633.506
7976,75.0,Arsalan Town,5,7,1633.506
7977,75.0,Arsalan Town,5,7,1633.506
7979,31.0,Arsalan Town,2,3,816.7529999999999
7981,160.0,G-13,4,4,1089.004
7983,440.0,DHA Defence,6,5,5445.0
7986,310.0,G-13,5,5,2178.008
8025,154.0,National Police Foundation O-9,7,6,2722.51
8026,360.0,G-13,7,5,2722.51
8027,82.0,Ghauri Town,6,4,1361.255
8028,88.0,FECHS,3,2,1905.757
8029,125.0,FECHS,6,4,1905.757
8030,65.0,Tarnol,6,4,1361.255
8031,160.0,Gulberg,5,4,21235.578
8032,190.0,G-15,6,5,2178.008
8033,180.0,G-15,5,4,2178.008
8034,180.0,G-15,5,5,2178.008
8035,600.0,F-11,6,6,4356.016
8037,2350.0,F-7,5,4,98010.0
8039,650.0,F-10,5,5,5445.0
8040,140.0,Soan Garden,8,6,1633.506
8041,150.0,Soan Garden,8,6,1633.506
8042,30.0,H-13,1,2,816.7529999999999
8044,325.0,F-11,6,5,18240.817
8046,35.0,Tarlai,2,2,816.7529999999999
8047,90.0,B-17,4,4,1361.255
8049,350.0,G-13,6,5,2722.51
8050,270.0,E-11,5,4,18240.817
8051,155.0,I-10,6,6,1089.004
8052,45.0,Ghauri Town,3,3,1089.004
8053,465.0,DHA Defence,6,6,5445.0
8054,500.0,G-16,10,9,5445.0
8055,450.0,DHA Defence,6,6,5445.0
8056,170.0,CBR Town,3,3,3267.012
8099,155.0,I-10,6,6,11979.043999999998
8102,190.0,G-11,3,3,1361.255
8103,65.0,Bhara kahu,3,3,1905.757
8104,135.0,Soan Garden,5,5,18240.817
8106,265.0,DHA Defence,4,4,2722.51
8110,1500.0,F-11,10,11,87120.0
8113,225.0,Bahria Town,6,5,2722.51
8114,260.0,Bahria Town,6,5,2722.51
8115,170.0,G-15,5,5,2178.008
8116,175.0,G-15,5,5,2178.008
8117,175.0,G-15,5,5,2178.008
8118,175.0,G-15,5,5,2178.008
8119,450.0,G-9,5,4,38659.642
8120,550.0,I-8,6,6,2994.7609999999995
8122,240.0,G-6,2,3,1633.506
8123,150.0,F-17,7,6,2178.008
8124,225.0,B-17,5,6,2722.51
8144,320.0,G-13,7,6,2722.51
8150,78.0,Soan Garden,4,3,1361.255
8154,450.0,F-11,6,7,25319.343
8155,62.0,H-13,3,3,15246.056
8156,250.0,G-6,3,6,2178.008
8158,400.0,DHA Defence,6,6,5445.0
8159,130.0,Islamabad Expressway,6,7,1361.255
8161,390.0,DHA Defence,6,5,5445.0
8162,410.0,DHA Defence,6,5,5445.0
8163,375.0,G-11,5,6,1905.757
8187,300.0,Bani Gala,6,6,5445.0
8188,10.0,Lehtarar Road,1,2,544.502
8189,230.0,PWD Housing Scheme,7,7,3267.012
8190,135.0,PWD Housing Scheme,4,4,2722.51
8191,195.0,PWD Housing Scheme,6,6,3267.012
8192,45.0,Zaraj Housing Scheme,3,4,1361.255
8193,160.0,G-13,5,3,11979.043999999998
8194,130.0,Bani Gala,5,4,2722.51
8195,55.0,Ghauri Town,3,3,1089.004
8196,260.0,G-13,5,5,1905.757
8197,160.0,G-13,4,5,1089.004
8201,920.0,F-11,7,6,5445.0
8202,920.0,F-11,7,6,5445.0
8203,350.0,E-11,6,6,2178.008
8204,45.0,DHA Defence,2,2,1361.255
8206,325.0,DHA Defence,3,3,5445.0
8209,38.0,Partal Town,3,2,816.7529999999999
8210,58.0,Arsalan Town,3,3,1361.255
8211,120.0,Soan Garden,4,4,1633.506
8213,175.0,Shah Allah Ditta,5,5,5445.0
8214,45.0,Bhara kahu,3,2,1361.255
8216,45.0,Bhara kahu,3,2,1361.255
8218,70.0,DHA Defence,3,3,2178.008
8220,285.0,Bahria Town,7,5,2994.7609999999995
8221,85.0,Bani Gala,4,4,1361.255
8222,235.0,FECHS,6,6,3267.012
8224,38.0,DHA Defence,2,2,1361.255
8225,450.0,DHA Defence,8,7,5445.0
8226,425.0,G-13,9,7,3811.514
8227,135.0,G-14,6,6,1089.004
8257,925.0,F-11,5,5,5445.0
8258,175.0,Bahria Town,6,5,2722.51
8259,200.0,I-10,4,4,1361.255
8260,150.0,Soan Garden,4,3,5445.0
8261,68.5,DHA Defence,4,3,2178.008
8262,135.0,FECHS,6,4,1905.757
8265,54.0,Jhang Syedan,4,3,1361.255
8266,60.0,Ghauri Town,2,2,1633.506
8267,500.0,Bahria Town,6,7,5445.0
8270,48.0,Gulberg,2,2,816.7529999999999
8271,36.0,Burma Town,2,2,816.7529999999999
8272,130.0,G-11,3,3,1089.004
8273,310.0,Bahria Town,6,5,2722.51
8274,45.0,Bhara kahu,2,2,9528.785
8275,125.0,Soan Garden,5,5,1905.757
8276,115.0,Pakistan Town,5,4,1361.255
8278,620.0,G-10,10,10,3267.012
8279,165.0,Soan Garden,8,6,2722.51
8280,112.0,Bhara kahu,3,3,2722.51
8281,1100.0,F-8,8,9,98010.0
8282,150.0,National Police Foundation O-9,6,5,27497.351
8284,170.0,B-17,4,4,29675.359
8312,97.0,Ghauri Town,5,4,1361.255
8314,275.0,G-13,5,5,2178.008
8315,450.0,Bani Gala,6,8,59895.0
8316,550.0,G-9,6,6,3267.012
8317,650.0,F-11,7,9,5445.0
8318,125.0,Pakistan Town,3,3,3267.012
8320,385.0,G-9,5,5,38659.642
8321,95.0,FECHS,3,3,20418.825
8323,440.0,F-11,8,7,25319.343
8324,160.0,G-13,4,3,1089.004
8327,36.0,DHA Defence,2,2,1361.255
8328,70.0,DHA Defence,3,3,2178.008
8330,385.0,G-9,5,5,38659.642
8331,350.0,G-13,8,7,2722.51
8332,350.0,G-13,8,7,2722.51
8333,325.0,E-11,5,5,2450.259
8367,225.0,G-15,7,7,3267.012
8370,260.0,F-15,6,6,3267.012
8373,350.0,G-10,5,5,2722.51
8374,190.0,G-11,3,3,1361.255
8376,460.0,E-11,7,7,4356.016
8380,125.0,G-13,4,4,1089.004
8381,550.0,I-8,6,6,38659.642
8382,375.0,G-11,5,6,1905.757
8383,350.0,E-11,6,6,1633.506
8384,165.0,Faisal Town - F-18,7,6,2178.008
8385,210.0,Korang Town,8,6,3267.012
